customer_id,first_name,last_name,gender,date_of_birth,age,email,phone,country,city,branch_id,occupation,annual_income,customer_segment,risk_profile,kyc_status,join_date
CUS00000153,Leslie,Drake,Female,1993-01-01,33,robin05@example.net,001-229-337-8427,France,Marseille,BR000039,Research Scientist,56727,Retail,Low,Verified,2017-06-26
CUS00000154,Crystal,Robinson,Female,1981-05-09,45,nsmith@example.org,(352)750-0292,France,Paris,BR000043,Financial Analyst,37720,Retail,Medium,Verified,2017-10-05
CUS00000155,Jacqueline,Mcmahon,Female,1972-06-13,54,rogersmarcus@example.org,001-667-452-8953x9264,United Arab Emirates,Dubai,BR000041,Accountant,282416,Private Banking,Medium,Verified,2019-07-21
CUS00000156,Nicholas,Rush,Male,1984-07-05,42,xrosales@example.net,4297593917,Canada,Vancouver,BR000011,Software Engineer,104923,Premium,Low,Pending,2017-11-07
CUS00000157,Cynthia,Haas,Female,1956-12-14,69,underwoodelizabeth@example.net,870-443-3154x10067,Switzerland,Zurich,BR000044,Student,96309,Premium,Medium,Verified,2023-07-28
CUS00000158,Katherine,Gray,Female,1982-09-08,43,egarcia@example.net,+1-432-871-0405x4115,Switzerland,Geneva,BR000014,Research Scientist,74023,Retail,Low,Verified,2019-04-07
CUS00000159,Nicholas,Payne,Male,2006-08-24,19,morgantricia@example.com,001-806-629-6201x533,France,Paris,BR000016,Project Manager,41807,Retail,Medium,Verified,2021-04-26
CUS00000160,Elizabeth,Davis,Female,1972-04-07,54,xhernandez@example.org,(614)897-3103x24171,United Arab Emirates,Abu Dhabi,BR000047,Student,122108,Premium,Low,Verified,2024-07-16
CUS00000161,Katherine,Guerrero,Female,1951-09-25,74,ylopez@example.com,(270)447-7434,United States,New York,BR000004,Accountant,128010,Premium,Medium,Verified,2018-03-04
CUS00000162,Brady,Cooper,Male,1982-05-17,44,larellano@example.org,+1-906-686-8793,United Arab Emirates,Dubai,BR000038,Doctor,115872,Premium,Low,Verified,2017-11-14
CUS00000163,James,Nash,Male,1947-11-23,78,davidtodd@example.org,(433)620-6163,Australia,Sydney,BR000007,Data Analyst,147880,Premium,Low,Verified,2021-12-19
CUS00000164,Thomas,Sloan,Male,1950-02-02,76,hughesray@example.com,387-309-9861x622,United Arab Emirates,Dubai,BR000022,Teacher,312615,Private Banking,Low,Verified,2026-02-06
CUS00000165,Richard,Floyd,Male,2004-07-24,21,natalie46@example.net,899.770.2462x9960,United Kingdom,Manchester,BR000037,Nurse,77516,Retail,Low,Verified,2020-07-27
CUS00000166,Amber,Alvarez,Female,1963-10-22,62,andrew44@example.com,513.824.7546x9137,Singapore,Singapore,BR000009,Doctor,69080,Retail,Low,Verified,2024-10-08
CUS00000167,Peter,Camacho,Male,2001-05-26,25,robertsonerik@example.com,001-286-928-9023x303,Germany,Frankfurt,BR000048,Teacher,57280,Retail,Low,Verified,2017-05-22
CUS00000168,Thomas,Bush,Male,1964-03-04,62,madison86@example.net,703-757-9727,United Arab Emirates,Dubai,BR000006,Entrepreneur,340920,Private Banking,Low,Verified,2019-04-24
CUS00000169,Sara,Green,Female,2002-01-26,24,mitchellpaul@example.org,001-233-933-4680,Japan,Tokyo,BR000042,Lawyer,7855156,Private Banking,Low,Verified,2018-10-12
CUS00000170,Maria,Burke,Female,1946-02-08,80,johnnytrujillo@example.com,001-846-365-7437x489,Switzerland,Zurich,BR000044,Accountant,145400,Premium,Low,Verified,2016-08-26
CUS00000171,Kayla,Bates,Female,2002-11-30,23,anna99@example.com,517-215-4544x4328,Switzerland,Geneva,BR000025,Accountant,148421,Premium,High,Verified,2023-05-27
CUS00000172,Mary,Becker,Female,1994-08-12,31,rioswhitney@example.com,(466)409-9353x87584,France,Marseille,BR000039,Doctor,71599,Retail,High,Verified,2021-07-11
CUS00000173,Brent,Anderson,Male,1963-02-17,63,staceylam@example.net,635-934-6554,United Kingdom,Manchester,BR000037,Business Consultant,66091,Retail,Low,Verified,2018-07-13
CUS00000174,Julie,Delacruz,Female,1985-03-29,41,kennedyjames@example.org,+1-768-446-0223x56972,Japan,Tokyo,BR000042,Student,4184042,Private Banking,Low,Verified,2017-11-26
CUS00000175,John,Welch,Male,1957-07-24,68,cynthia07@example.com,829.827.1296,United Arab Emirates,Abu Dhabi,BR000028,Student,340428,Private Banking,High,Verified,2023-10-29
CUS00000176,Vincent,Reyes,Male,1948-02-05,78,jessicadodson@example.com,001-683-400-3354x21689,Japan,Tokyo,BR000042,Nurse,9092430,Private Banking,Low,Verified,2017-08-21
CUS00000177,Samantha,Evans,Female,1965-04-27,61,mluna@example.net,262-457-5326x03323,United Arab Emirates,Abu Dhabi,BR000047,Accountant,151711,Private Banking,Low,Verified,2018-08-16
CUS00000178,Jacob,Santos,Male,1948-01-27,78,qmcdowell@example.net,+1-609-901-0016x761,United Arab Emirates,Abu Dhabi,BR000028,Nurse,241969,Private Banking,Low,Verified,2019-02-18
CUS00000179,Daniel,Jennings,Male,1946-03-01,80,robert18@example.com,+1-592-561-8914x117,United Kingdom,Manchester,BR000040,Entrepreneur,46813,Retail,Low,Verified,2021-01-01
CUS00000180,Ronald,Dudley,Male,1969-11-20,56,cphillips@example.net,337.353.0011x9721,Switzerland,Zurich,BR000020,Teacher,122637,Premium,Medium,Verified,2020-11-18
CUS00000181,Maria,Bryant,Female,1965-09-03,60,steven12@example.org,655-361-1002x2557,Singapore,Singapore,BR000009,Marketing Manager,119579,Premium,High,Verified,2022-11-13
CUS00000182,Robin,White,Female,1972-10-20,53,rrivers@example.com,001-976-421-2021x697,France,Marseille,BR000019,Nurse,95156,Premium,Low,Verified,2022-12-27
CUS00000183,Richard,Carr,Male,2004-03-24,22,timothyfreeman@example.com,301.845.0899x358,Singapore,Singapore,BR000049,Data Analyst,111385,Premium,Low,Pending,2020-10-03
CUS00000184,Karen,Alvarado,Female,1989-03-06,37,jhernandez@example.net,7025877217,France,Paris,BR000016,Financial Analyst,105048,Premium,Low,Verified,2022-02-27
CUS00000185,Tracy,Williams,Female,1960-09-07,65,ppowell@example.org,879.871.7751x701,Canada,Toronto,BR000015,Data Analyst,110329,Premium,Low,Verified,2017-02-19
CUS00000186,Kristin,Smith,Female,1951-09-19,74,pamela83@example.net,+1-375-350-3758x99757,United Arab Emirates,Dubai,BR000041,Student,279767,Private Banking,Low,Verified,2020-04-19
CUS00000187,Aaron,Kelly,Male,1988-08-25,37,amy51@example.org,(372)861-4933,United Arab Emirates,Abu Dhabi,BR000028,Software Engineer,327189,Private Banking,Low,Pending,2020-03-12
CUS00000188,Joyce,Harrington,Female,1994-04-22,32,daniel60@example.net,+1-991-477-9827x08086,Germany,Frankfurt,BR000048,Doctor,114964,Premium,Low,Verified,2026-05-16
CUS00000189,Carrie,Ochoa,Female,1952-07-29,73,msandoval@example.com,666.793.4654x72269,Australia,Brisbane,BR000029,Research Scientist,169195,Private Banking,Low,Verified,2025-12-11
CUS00000190,Mark,Harris,Male,1988-01-02,38,glenda22@example.net,+1-651-858-7996,Australia,Melbourne,BR000033,Software Engineer,55943,Retail,Low,Verified,2016-09-29
CUS00000191,Joseph,Johnson,Male,1955-06-03,71,santiagojames@example.org,542-804-3805x7198,United Arab Emirates,Dubai,BR000003,Entrepreneur,203102,Private Banking,Low,Verified,2020-07-27
CUS00000192,Kayla,Robles,Female,1992-11-25,33,heather06@example.com,(558)500-4397x35989,Switzerland,Zurich,BR000044,Business Consultant,211608,Private Banking,Low,Verified,2021-07-13
CUS00000193,Joan,Lucero,Female,1950-08-06,75,sydneymoss@example.org,(406)248-4229x4057,Singapore,Singapore,BR000036,Data Analyst,135841,Premium,Medium,Verified,2019-02-22
CUS00000194,Tanya,Carlson,Female,1998-03-06,28,tracy98@example.com,858-832-8182,France,Paris,BR000027,Research Scientist,36288,Retail,Low,Verified,2018-02-03
CUS00000195,Gregory,Ware,Male,1990-09-02,35,mark43@example.net,378.801.5739x93056,United Kingdom,Manchester,BR000021,Data Analyst,82537,Premium,High,Verified,2020-11-22
CUS00000196,Kimberly,Campbell,Female,2007-07-19,18,willie87@example.com,2433581128,United Arab Emirates,Dubai,BR000006,Business Consultant,111745,Premium,Low,Pending,2020-02-11
CUS00000197,Meagan,Ayala,Female,2004-05-22,22,nhouston@example.net,001-661-320-7501x102,Switzerland,Geneva,BR000014,Accountant,94031,Premium,Low,Verified,2026-04-23
CUS00000198,Roberto,Bartlett,Male,1973-04-08,53,zhayes@example.com,606-618-0919x01581,France,Marseille,BR000019,Nurse,38629,Retail,Low,Under Review,2017-12-31
CUS00000199,Douglas,Mcintosh,Male,1971-06-27,55,bshort@example.com,(783)226-8424,Australia,Melbourne,BR000017,Student,58992,Retail,Medium,Verified,2025-12-11
CUS00000200,Shaun,Thomas,Male,1948-05-16,78,armstrongphillip@example.net,443-553-6822,Australia,Sydney,BR000007,Student,156568,Private Banking,Low,Verified,2020-10-29
CUS00000201,Cory,White,Male,1999-12-12,26,yorksarah@example.net,481.541.4139x755,United States,New York,BR000004,Student,117685,Premium,High,Under Review,2018-03-25
CUS00000202,Dominique,Jones,Female,1958-09-12,67,todd59@example.net,892-699-5562x0533,Canada,Toronto,BR000015,Teacher,144662,Premium,Low,Verified,2022-08-23
CUS00000203,Chad,Quinn,Male,2005-04-08,21,wford@example.com,281.229.1428x3411,Australia,Melbourne,BR000024,Financial Analyst,51947,Retail,Medium,Verified,2026-06-05
CUS00000204,Lauren,Hammond,Female,1960-01-04,66,arnoldamy@example.net,725.263.9427x8816,United States,Dallas,BR000012,Teacher,49136,Retail,Low,Verified,2020-08-04
CUS00000205,Sarah,Drake,Female,1987-04-25,39,katherinetaylor@example.org,(599)327-5037,United Arab Emirates,Dubai,BR000038,Research Scientist,139584,Premium,Low,Verified,2021-01-09
CUS00000206,Jaclyn,Williams,Female,1959-08-08,66,paul70@example.org,+1-351-684-4989x2665,Australia,Melbourne,BR000017,Sales Executive,117271,Premium,Low,Verified,2022-12-06
CUS00000207,William,Walker,Male,1973-02-23,53,lisa57@example.com,+1-408-427-2318x432,Germany,Berlin,BR000002,Lawyer,103347,Premium,Low,Pending,2022-09-09
CUS00000208,Lance,Montoya,Male,1990-07-08,36,robertrivera@example.org,477.439.2603x0299,Canada,Montreal,BR000045,Student,102781,Premium,Low,Verified,2025-04-01
CUS00000209,Amanda,Armstrong,Female,1949-05-02,77,jonathanwhite@example.com,+1-890-441-3797x723,United Arab Emirates,Dubai,BR000006,Data Analyst,312554,Private Banking,Medium,Verified,2026-06-10
CUS00000210,Robert,White,Male,1990-06-02,36,gary57@example.net,001-813-466-2103,Australia,Melbourne,BR000017,Teacher,58609,Retail,Low,Verified,2018-03-02
CUS00000211,Cassandra,Valenzuela,Female,1986-05-07,40,richamanda@example.org,772-298-0686,Australia,Melbourne,BR000024,Sales Executive,99925,Premium,Low,Verified,2025-07-17
CUS00000212,Jessica,Mays,Female,1978-05-04,48,zbell@example.net,001-591-262-4731x49864,Australia,Sydney,BR000007,Nurse,62999,Retail,Medium,Verified,2016-08-25
CUS00000213,Kenneth,Wilson,Male,1946-01-07,80,spena@example.com,(851)526-9448x69594,Switzerland,Geneva,BR000025,Project Manager,182740,Private Banking,Medium,Verified,2023-07-23
CUS00000214,Kristen,Grant,Female,1957-09-10,68,angie74@example.com,001-556-821-3721,Germany,Frankfurt,BR000048,Business Consultant,87262,Premium,Medium,Verified,2022-04-14
CUS00000215,Rebecca,Mendez,Female,1992-02-11,34,martintamara@example.org,727-396-1143,Japan,Tokyo,BR000042,Lawyer,9579329,Private Banking,Low,Verified,2017-03-03
CUS00000216,Misty,Arias,Female,1972-10-17,53,jennifer90@example.org,+1-477-203-8430x9883,United Kingdom,Manchester,BR000040,Data Analyst,43799,Retail,Medium,Verified,2022-08-25
CUS00000217,David,Smith,Male,1956-03-30,70,sheakimberly@example.com,+1-766-693-8011x84895,Japan,Tokyo,BR000042,Research Scientist,10246064,Private Banking,Low,Verified,2020-05-18
CUS00000218,Larry,Lee,Male,1973-01-07,53,greenrichard@example.org,+1-618-945-1848,France,Paris,BR000016,Marketing Manager,108869,Premium,Low,Verified,2022-12-11
CUS00000219,Kristine,Carrillo,Female,1997-01-28,29,susan77@example.net,8717416335,United Arab Emirates,Abu Dhabi,BR000047,Student,265387,Private Banking,Low,Verified,2025-04-25
CUS00000220,Joseph,Haynes,Male,1963-06-14,63,justinross@example.net,518-527-5539x42373,United Kingdom,Manchester,BR000037,Sales Executive,72700,Retail,Low,Verified,2021-01-16
CUS00000221,Daniel,Harris,Male,1962-07-10,64,eric11@example.org,+1-479-608-0759x57947,France,Paris,BR000016,Accountant,52280,Retail,Low,Verified,2023-04-19
CUS00000222,Courtney,Ray,Female,1949-03-19,77,imendoza@example.org,356.727.1875x00369,France,Paris,BR000016,Financial Analyst,104910,Premium,Low,Verified,2022-09-05
CUS00000223,Louis,Green,Male,1982-11-10,43,joel79@example.com,(427)563-6556x472,France,Paris,BR000027,Student,88244,Premium,Low,Verified,2018-03-24
CUS00000224,Nathan,Brock,Male,1983-04-28,43,mchase@example.org,001-627-202-6728x8574,Canada,Montreal,BR000045,Entrepreneur,119822,Premium,Low,Verified,2023-04-22
CUS00000225,Brett,Martin,Male,1960-03-11,66,thomas17@example.net,445-658-8450x61593,Canada,Toronto,BR000050,Lawyer,63647,Retail,Medium,Verified,2022-07-27
CUS00000226,Erika,Dixon,Female,1998-04-02,28,ypreston@example.net,572-725-6996x1125,United Kingdom,Manchester,BR000021,Software Engineer,81009,Premium,Low,Verified,2021-12-02
CUS00000227,Marissa,Page,Female,1986-09-22,39,cnelson@example.com,001-498-876-2202x3413,United Arab Emirates,Dubai,BR000038,Teacher,116482,Premium,Medium,Pending,2018-04-13
CUS00000228,Brendan,Zuniga,Male,1977-09-24,48,johnsonrandy@example.org,649-921-6433,United Arab Emirates,Dubai,BR000006,Business Consultant,192791,Private Banking,Low,Verified,2018-09-05
CUS00000229,Bonnie,Roberson,Female,1947-06-23,79,alvaradomichelle@example.com,878.648.7282x9979,United Kingdom,Manchester,BR000040,Research Scientist,75846,Retail,Low,Pending,2022-06-08
CUS00000230,John,Perez,Male,1951-08-16,74,aparker@example.com,(240)908-2547,Canada,Toronto,BR000015,Teacher,46895,Retail,Low,Verified,2024-08-23
CUS00000231,Elijah,Cannon,Male,1999-10-31,26,carla08@example.com,568.666.3266,France,Paris,BR000008,Project Manager,67665,Retail,Low,Verified,2017-11-16
CUS00000232,Jennifer,Allen,Female,1997-07-22,28,justin84@example.com,612.924.1797,Germany,Frankfurt,BR000005,Lawyer,89287,Premium,Low,Verified,2019-09-21
CUS00000233,Erica,Hernandez,Female,1981-12-07,44,lopezcurtis@example.com,(770)831-2073,Switzerland,Geneva,BR000025,Data Analyst,182699,Private Banking,Low,Verified,2021-10-30
CUS00000234,Rachel,Jimenez,Female,1970-10-21,55,cterry@example.com,520-646-1872,United Arab Emirates,Abu Dhabi,BR000047,Software Engineer,241700,Private Banking,Low,Under Review,2023-01-08
CUS00000235,Ronald,Martinez,Male,1997-10-20,28,paulproctor@example.org,001-303-671-8376x4520,Australia,Brisbane,BR000029,Doctor,51007,Retail,Low,Verified,2024-09-18
CUS00000236,Mark,Gonzalez,Male,2005-12-04,20,boyerjeff@example.org,565.202.4916,Canada,Toronto,BR000015,Lawyer,140160,Premium,Low,Verified,2017-03-29
CUS00000237,Lauren,Vazquez,Female,1992-05-17,34,nathandavis@example.org,719.750.0528x1273,Switzerland,Zurich,BR000044,Teacher,182893,Private Banking,Low,Verified,2023-12-29
CUS00000238,Nicholas,Smith,Male,1971-03-28,55,jennifer40@example.com,001-978-648-7392x855,United Kingdom,Manchester,BR000037,Marketing Manager,100570,Premium,Medium,Verified,2025-12-17
CUS00000239,Christopher,Schmidt,Male,1976-02-10,50,lori85@example.com,7863209593,France,Paris,BR000027,Student,84044,Premium,Medium,Verified,2025-09-11
CUS00000240,Sabrina,Lee,Female,1992-01-09,34,jcannon@example.net,356-951-1810x2203,Australia,Sydney,BR000007,Student,60205,Retail,Low,Verified,2019-10-15
CUS00000241,Annette,Duncan,Female,2002-06-10,24,hbarrett@example.net,001-994-205-3910x371,Canada,Toronto,BR000015,Accountant,132995,Premium,Low,Verified,2022-09-01
CUS00000242,Justin,Hurley,Male,1973-11-01,52,laura09@example.com,501.441.3811x38633,United Kingdom,Manchester,BR000018,Teacher,77568,Retail,Medium,Verified,2026-01-10
CUS00000243,Nicole,Perry,Female,1952-09-16,73,emily61@example.org,(786)785-2897,Canada,Vancouver,BR000011,Business Consultant,51551,Retail,Medium,Verified,2025-11-20
CUS00000244,Wendy,Nguyen,Female,1970-10-29,55,bduran@example.net,293-698-3684x57760,Japan,Kyoto,BR000046,Data Analyst,8395316,Private Banking,Low,Verified,2016-10-21
CUS00000245,Kelly,Holder,Female,1966-01-26,60,evansjeffrey@example.com,2489889921,Australia,Brisbane,BR000026,Financial Analyst,79041,Retail,Medium,Verified,2022-07-30
CUS00000246,Christopher,Baker,Male,2006-01-25,20,jesseshepherd@example.org,001-369-631-5727,United Arab Emirates,Abu Dhabi,BR000028,Doctor,347361,Private Banking,High,Verified,2017-03-01
CUS00000247,Nicholas,Johnston,Male,1950-11-14,75,weeksmatthew@example.com,(713)590-6048x05892,Canada,Toronto,BR000050,Data Analyst,70968,Retail,Low,Verified,2019-02-18
CUS00000248,Anthony,Dennis,Male,1972-04-07,54,kmullins@example.net,936-246-2251,United States,Chicago,BR000023,Teacher,64753,Retail,High,Verified,2025-11-08
CUS00000249,Jennifer,Miller,Female,1979-09-05,46,iayala@example.org,683.876.9389x8331,Japan,Kyoto,BR000046,Sales Executive,10328750,Private Banking,Medium,Verified,2022-01-11
CUS00000250,Melinda,Johnston,Female,1953-03-09,73,whenderson@example.org,559-704-2597x92703,United Arab Emirates,Dubai,BR000006,Teacher,245747,Private Banking,Low,Verified,2019-03-08
CUS00000251,Norma,Farrell,Female,1953-03-06,73,sanchezchristine@example.org,605-914-7705x3833,United Arab Emirates,Abu Dhabi,BR000047,Sales Executive,224008,Private Banking,Low,Verified,2018-12-07
CUS00000252,Melissa,Barnett,Female,1971-02-27,55,scottbrian@example.org,001-694-807-0164x510,Singapore,Singapore,BR000009,Project Manager,110521,Premium,Low,Verified,2020-06-17
CUS00000253,Veronica,Romero,Female,1993-10-28,32,mckeetodd@example.net,+1-512-638-7800,Switzerland,Zurich,BR000044,Accountant,90114,Premium,Medium,Verified,2022-03-15
CUS00000254,Katherine,Garner,Female,1946-10-12,79,gabrielle54@example.org,840.546.0843x25621,Japan,Tokyo,BR000042,Sales Executive,7881506,Private Banking,Low,Verified,2023-08-18
CUS00000255,David,Hernandez,Male,1966-10-15,59,shane23@example.net,(498)432-4826,Singapore,Singapore,BR000010,Entrepreneur,108947,Premium,Medium,Verified,2021-12-05
CUS00000256,Andrea,Patel,Female,1994-06-27,32,whitemary@example.org,001-205-666-4742x3122,United Arab Emirates,Abu Dhabi,BR000028,Marketing Manager,329366,Private Banking,Low,Verified,2026-03-05
CUS00000257,Logan,Carlson,Male,1961-03-30,65,howardhailey@example.com,(489)475-2677,United Arab Emirates,Abu Dhabi,BR000034,Research Scientist,260060,Private Banking,Low,Verified,2019-10-25
CUS00000258,Darrell,Ortiz,Male,1946-07-21,79,stephanie33@example.org,827-297-5736,Singapore,Singapore,BR000036,Research Scientist,82472,Premium,Low,Verified,2022-12-31
CUS00000259,Nathan,Long,Male,1996-01-21,30,meyershannon@example.org,588.660.8680,Canada,Toronto,BR000031,Financial Analyst,87696,Premium,High,Verified,2024-01-03
CUS00000260,Jennifer,Torres,Female,2001-11-06,24,steven64@example.net,4828771812,Switzerland,Geneva,BR000025,Nurse,83727,Premium,Low,Verified,2023-07-25
CUS00000261,Erica,Johnson,Female,1976-05-27,50,nicoledavis@example.com,001-421-811-7518x689,Singapore,Singapore,BR000036,Marketing Manager,62387,Retail,Low,Verified,2025-11-21
CUS00000262,James,Tate,Male,2007-08-11,18,ariana22@example.org,(406)544-7421,United Arab Emirates,Abu Dhabi,BR000028,Data Analyst,254777,Private Banking,Low,Verified,2016-08-02
CUS00000263,Lisa,King,Female,1976-09-27,49,ifoley@example.org,+1-273-539-7767x199,United Kingdom,Manchester,BR000040,Accountant,75662,Retail,Low,Verified,2025-11-03
CUS00000264,Donald,Fuller,Male,2001-05-04,25,brandonhernandez@example.net,(402)409-9451x016,United Kingdom,Birmingham,BR000032,Marketing Manager,75577,Retail,Low,Verified,2021-05-14
CUS00000265,Levi,Holt,Male,1986-01-07,40,tammycurry@example.com,3146556168,Germany,Berlin,BR000030,Data Analyst,103995,Premium,Low,Verified,2024-07-15
CUS00000266,Brandy,Neal,Female,1964-03-15,62,alison83@example.net,690.819.8179,United Arab Emirates,Abu Dhabi,BR000028,Financial Analyst,89558,Premium,Low,Pending,2021-11-29
